molecule_chembl_id,clean_smiles,pIC50
CHEMBL501709,N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,4.657577319177793
CHEMBL502015,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc4ccccc4c3)[nH]c2n1,5.906578314837765
CHEMBL50245,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,6.480001470881152
CHEMBL503253,CC(c1cccc(F)c1)n1ncc2cc(Nc3ncnc4cc(C#C[C@@H]5C[C@@H](OC(=O)N6CCOCC6)CN5)sc34)ccc21,6.920818753952375
CHEMBL503418,CN1CCN(Cc2ccc(Nc3nc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)cc2)CC1,8.045757490560675
CHEMBL50344,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.345504485499918
CHEMBL503638,CCOC(=O)N1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,7.522878745280337
CHEMBL503755,O=S(=O)(CO)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.029978734171634
CHEMBL504034,CS(=O)(=O)CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.3979400086720375
CHEMBL504117,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.301029995663981
CHEMBL504135,Nc1ncnc2c1ncn2CC(=O)c1ccccn1,4.050609993355087
CHEMBL50415,O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2cn1,5.251811972993799
CHEMBL504173,CC(C)c1cc(/C=C(\C#N)C(N)=O)cc(C(C)C)c1O,6.0
CHEMBL504416,Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,4.642065152999546
CHEMBL50470,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.861769097913378
CHEMBL50519,COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.366531544420413
CHEMBL505463,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccnc6ccc(F)cc56)c(Cl)c4)c3s2)C1)N1CCOCC1,6.552841968657781
CHEMBL505626,CCN(CC)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.200659450546418
CHEMBL505637,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(-c2cc(C/C(=N/O)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)c1)=N\O,5.886056647693163
CHEMBL505705,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,6.221848749616356
CHEMBL505896,COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.769551078621726
CHEMBL505970,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,6.270001452716577
CHEMBL506414,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,8.045757490560675
CHEMBL50647,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,6.657577319177793
CHEMBL5069609,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3F)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,8.958607314841775
CHEMBL5069689,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,7.7423214251308154
CHEMBL5070579,C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C,7.650916831220409
CHEMBL5071181,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(C)c3)n2)c(OC)cc1N(C)CCN(C)C,7.2648004515776865
CHEMBL5072451,C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,8.2076646043513
CHEMBL507329,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,7.187086643357144
CHEMBL5073622,C=CC(=O)N1CC[C@H](Oc2nc(-c3n[nH]c(=O)[nH]3)cc3ccccc23)C1,17.299988937677888
CHEMBL5075204,C/C=C/C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,6.452471423540218
CHEMBL5075594,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3Cl)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,7.958607314841775
CHEMBL5076067,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3Cl)[nH]c12,9.071333751784366
CHEMBL5076283,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,8.292429823902063
CHEMBL5076881,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C#CC,6.62981101180452
CHEMBL5076986,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,8.319324987823867
CHEMBL507714,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,7.2441251443275085
CHEMBL5077378,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,8.886056647693163
CHEMBL5077665,C=CC(=O)Nc1cccc(-n2c(=O)c(CC)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.554084586048877
CHEMBL5077776,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)n3)[nH]c12,9.221848749616356
CHEMBL5077866,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3OC(F)(F)F)CC2)CC1,7.346755318645759
CHEMBL5077901,C=CC(=O)Nc1cccc(-n2c(=O)c(C(C)C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.421360790031928
CHEMBL507821,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3s2)C1)N1CCOCC1,7.096910013008056
CHEMBL507827,O=C(/C=C/C(F)(F)F)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.759950227887352
CHEMBL5078413,CCP(=O)(CC)c1ccccc1Nc1nc(Nc2cc(-c3cnn(C)c3)c(N3CCOCC3)cc2OC)ncc1Cl,8.619788758288394
CHEMBL5078816,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)F)CC2)CC1,7.169095076499021
CHEMBL5079081,C=C(Cl)C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,7.016373712875465
CHEMBL5079430,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC(C)C)n3)[nH]c12,8.903437700822769
CHEMBL5079998,CC(OC(=O)CCCC(=O)N(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1cc2c(o1)C(=O)c1ccccc1C2=O,8.1331221856625
CHEMBL5080260,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCC(C)=O)c4)nc32)c1,7.471083299722345
CHEMBL5080676,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)nc3C)n2)c(OC)cc1N(C)CCN(C)C,7.935167780261426
CHEMBL5081174,CN1CCN(C2CCN(c3cc(Cl)c(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,8.168008272695866
CHEMBL5081299,COc1cc(N2CCOCC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,8.2518119729938
CHEMBL5081433,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCC(N)=O)c4)nc32)c1,7.079876673709276
CHEMBL5081817,CN1CCN(C2CCN(c3c(Cl)cc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,6.999061782225446
CHEMBL5082074,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccc(Br)cc1,6.845271792559845
CHEMBL5082149,COc1cc(CC(=O)N2CC(=O)N[C@@H](Cc3ccccc3)C(=O)N(CC(N)=O)C(=O)CCSCc3ccc(cc3)C(=O)N[C@@H](CCCCN)CN(C(=O)CCC3CCCCC3)CC(=O)N[C@@H](Cc3ccccc3)CN(C(=O)CCc3ccccc3)CC(=O)N[C@@H](Cc3ccccc3)C2)cc(OC)c1,4.752026733638194
CHEMBL5082394,CCC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,6.769551078621726
CHEMBL5082422,CC#CC(=O)Nc1cccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)c1,6.30189945437661
CHEMBL5083034,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC,7.3338565727084415
CHEMBL5083645,C=CC(=O)Nc1cccc(-n2c(=O)c(Oc3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,8.040958607678906
CHEMBL5083976,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4cccc(OC)c4)n3)[nH]c12,7.756289394320262
CHEMBL5084760,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1,8.180206956663287
CHEMBL508481,C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.79997073344623
CHEMBL5084983,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)OC,6.672232510097271
CHEMBL5085118,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3C)[nH]c12,8.887345359137068
CHEMBL5085136,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4ccc5c(c4)OCO5)n3)[nH]c12,7.7768090938887795
CHEMBL5085143,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,8.193820026016112
CHEMBL5085807,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCCOC)c4)nc32)c1,6.929592678259881
CHEMBL5085816,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=C)C,7.193955764251911
CHEMBL5086054,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CC3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.334512819217189
CHEMBL5086066,COc1cc(N2CCC(N(C)C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,8.769551078621726
CHEMBL5086894,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1,7.955259398656281
CHEMBL5087139,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)c1ccc(Br)cc1,7.211928993583272
CHEMBL5087214,C=CC(=O)Nc1cccc(-n2c(=O)c(Cc3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,6.885055584287415
CHEMBL5087264,COc1cc(N2CCOCC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,7.925698672596953
CHEMBL508760,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c3s2)C1)N1CCOCC1,6.920818753952375
CHEMBL5087610,COc1cc(N2CCN(C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,8.481486060122112
CHEMBL5087785,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.474307475494989
CHEMBL5087793,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCC3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.86359655186601
CHEMBL5087815,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,9.036212172654444
CHEMBL5087931,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)cnc1N1CCC(N2CCN(C)CC2)CC1,7.574689133656232
CHEMBL5087955,COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,5.552841968657781
CHEMBL5087994,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=C)C,6.203842123093086
CHEMBL5088102,COc1ccccc1Nc1nccc(-c2cc3c([nH]2)C2(CCN(C(=O)C#CN(C)C)CC2)CNC3=O)n1,8.414283049528496
CHEMBL5088423,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)(F)F)CC2)CC1,7.362534481801616
CHEMBL5088574,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)c1,6.466482137983032
CHEMBL5088907,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,7.899974269892137
CHEMBL5089073,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)c3)[nH]c12,7.0742485236147274
CHEMBL5089161,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccccc1,7.949620243738543
CHEMBL5089336,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C=C,6.788480867831707
CHEMBL5089912,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC,6.97387548325455
CHEMBL5090133,C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C,5.124186611160242
CHEMBL5091683,CN1CCN(C2CCN(c3ccc(Nc4ncc(Br)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1,7.714011727598328
CHEMBL5092606,CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,5.146484303243072
CHEMBL5093402,C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,7.8823973083099155
CHEMBL5093625,C=CCC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,7.402085528797472
CHEMBL5093794,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C(=O)OC,6.299729062643563
CHEMBL5094237,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)/C=C/C,6.803901201564464
CHEMBL5094282,CS(=O)(=O)CCN(Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)C(=O)CCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7.9779842601822795
CHEMBL5094288,C#CCN1CCN(c2ccc(Nc3ncc4c(C)cc(=O)n(-c5cccc(NC(=O)C=C)c5)c4n3)c(OC)c2)CC1,8.094743951251548
CHEMBL5094406,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C,7.728158393463501
CHEMBL5094480,COc1cc(N2CCC(N(C)C)CC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,9.045757490560675
CHEMBL5095068,COc1cc(N2CCC3(CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,7.455931955649724
CHEMBL5095169,CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,8.130768280269024
CHEMBL509914,O=C(/C=C/c1ccccc1)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.040005161671584
CHEMBL510155,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(CN(C)C)c(Br)c3)c2c1,7.349984047528161
CHEMBL51028,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC4CCCCC4)nc3n2)CC1,6.055517327849832
CHEMBL510357,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(OCCN(C)C)c(Br)c3)c2c1,7.5699249444480605
CHEMBL510396,O=C(O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.430041181903405
CHEMBL510597,C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.569924944448061
CHEMBL510730,O=C1NCCc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,5.698970004336019
CHEMBL510845,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c3s2)C1)N1CCOCC1,7.522878745280337
CHEMBL511449,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)cc4)c3s2)cc1,4.747146969020107
CHEMBL511478,NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,6.33913452199613
CHEMBL511623,Fc1ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)cc1Cl,6.037157318798758
CHEMBL511637,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,7.920818753952375
CHEMBL511839,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,7.086186147616283
CHEMBL511874,C/C=C/C(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,9.169989064063882
CHEMBL511990,OC[C@@H]1CCCN1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.958607314841775
CHEMBL512076,CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.494850021680094
CHEMBL51228,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,8.638272163982407
CHEMBL512391,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,7.3872161432802645
CHEMBL51265,Brc1cccc(Nc2ncnc3cnccc23)c1,7.291198562418154
CHEMBL51320,c1ccc(CNc2ncnc3cnccc23)cc1,5.692503962086787
CHEMBL513208,CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.920818753952375
CHEMBL513362,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,7.853871964321762
CHEMBL513418,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.154901959985743
CHEMBL513716,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,6.728158393463501
CHEMBL514016,Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2c1,6.096910013008056
CHEMBL514436,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.569280590144537
CHEMBL514566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,8.045757490560675
CHEMBL514771,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,4.975104039892515
CHEMBL51485,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCc4ccccc4)nc3n2)CC1,6.008773924307505
CHEMBL514938,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,7.823908740944319
CHEMBL514942,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,6.619788758288394
CHEMBL515082,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,8.100015437450608
CHEMBL515401,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,6.679853713888946
CHEMBL515598,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]cnc45)cc3)nc2c1,5.107905397309519
CHEMBL515664,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.508638306165727
CHEMBL516022,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.320027305722581
CHEMBL516047,CSc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,8.060480747381382
CHEMBL516365,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCC(C)CC1,8.770062314092065
CHEMBL516373,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,9.110026361596004
CHEMBL516375,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,7.460046158343603
CHEMBL516487,COC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,7.267606240177032
CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.754739845318326
CHEMBL5169328,C=CCn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,6.4535807331648085
CHEMBL5169346,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(Cl)ccc1N3,7.416801226031377
CHEMBL5169349,CC(C)c1cnc(N2CC(C#N)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,6.618972223344501
CHEMBL5169450,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,9.661543506395395
CHEMBL5169547,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,7.863279432843593
CHEMBL516979,COC[C@H]1Oc2cc3ncnc(Nc4cccc(I)c4)c3cc2O[C@@H]1COC,8.779891911959945
CHEMBL5169900,COc1ccc(CCOc2ccc(C(=O)/C=C/c3ccc(O)c(O)c3)cc2OC)cc1OC,4.953895212753961
CHEMBL5169943,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(C3CCCC3)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,6.782779344355482
CHEMBL5170278,Nc1ccc(C#Cc2cc(F)c3c(c2)C(=O)N(C(C(=O)Nc2nccs2)c2ncn4c2CCC4)C3)cn1,6.447074662807428
CHEMBL5170376,CC(C)c1cnc(N2CC(C(=O)N(C)C)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,6.692235388181434
CHEMBL5170519,Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,8.0
CHEMBL5170653,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(Cl)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,7.2380721615794705
CHEMBL51707,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.886056647693163
CHEMBL5170804,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,6.609064892896621
CHEMBL5170965,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C\[C@H]1CCCN1C,7.063838259088842
CHEMBL5171139,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3cccnc3)cc2C1=O,6.337242168318426
CHEMBL517123,CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.552841968657781
CHEMBL517127,C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.480040819247932
CHEMBL517130,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(N)=O,8.045757490560675
CHEMBL5171318,C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3ccsc23)CC1,6.7886829233229555
CHEMBL5171983,COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,6.679853713888946
CHEMBL5172236,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3ccsc23)CC1,7.44521073329675
CHEMBL5172245,O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,8.19149982943955
CHEMBL5172251,CCc1cc(Nc2ncc(Cl)c(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,7.461381473955512
CHEMBL5172338,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,7.645891560852599
